,tile,"(192, 183, 143)","(170, 163, 128)","(144, 137, 103)","(133, 167, 38)","(96, 83, 49)","(237, 234, 210)","(220, 88, 37)","(213, 200, 158)","(156, 130, 125)","(128, 126, 121)","(112, 106, 83)","(61, 98, 25)","(54, 56, 40)","(23, 26, 13)","(13, 0, 149)"
127,i1_9.png,0.047619047619047616,0.05952380952380952,0.04375,0,0.3738095238095238,0.0,0,0.04017857142857143,0.009821428571428571,0.017261904761904763,0.027678571428571427,0.0011904761904761906,0.08095238095238096,0.2982142857142857,0
128,i2_0.png,0.0,0.0,0.01607142857142857,0.43392857142857144,0.0,0.0,0,0.0,0.0,0.5142857142857142,0.0,0,0.0,0.03571428571428571,0
129,i2_1.png,0.008333333333333333,0.011904761904761904,0.020535714285714286,0.4029761904761905,0.004166666666666667,0.003869047619047619,0,0.0020833333333333333,0.004761904761904762,0.5172619047619048,0.0020833333333333333,0.0125,0.004761904761904762,0.004761904761904762,0
130,i2_10.png,0.00029761904761904765,0.001488095238095238,0.001488095238095238,0,0.9952380952380953,0.0,0,0.0008928571428571428,0.0,0.0,0.0005952380952380953,0,0.0,0.0,0
131,i2_11.png,0.0,0.0,0,0,0.999702380952381,0.0,0,0.0,0.0,0.0,0.0,0,0.00029761904761904765,0.0,0
132,i2_12.png,0.02738095238095238,0.022916666666666665,0.023214285714285715,0,0.3770833333333333,0.0,0,0.0125,0.034523809523809526,0.02976190476190476,0.06904761904761905,0.00505952380952381,0.1699404761904762,0.22857142857142856,0
133,i2_13.png,0.09851190476190476,0.07738095238095238,0.0630952380952381,0,0.10863095238095238,0.0,0,0.07053571428571428,0.03511904761904762,0.036904761904761905,0.08214285714285714,0.02470238095238095,0.1199404761904762,0.2830357142857143,0
134,i2_14.png,0.0011904761904761906,0.0020833333333333333,0.0020833333333333333,0.7014880952380952,0.04583333333333333,0.0,0,0.0,0.00029761904761904765,0.00029761904761904765,0.002976190476190476,0.09732142857142857,0.056845238095238095,0.08958333333333333,0
135,i2_15.png,0.01369047619047619,0.024107142857142858,0.02470238095238095,0.0556547619047619,0.03244047619047619,0.0,0,0.02023809523809524,0.03482142857142857,0.011904761904761904,0.035416666666666666,0.19047619047619047,0.14761904761904762,0.4089285714285714,0
136,i2_2.png,0.013095238095238096,0.023214285714285715,0.019642857142857142,0.20327380952380952,0.0008928571428571428,0.009523809523809525,0,0.008630952380952382,0.013392857142857142,0.4857142857142857,0.002380952380952381,0.08363095238095238,0.027678571428571427,0.10892857142857143,0
137,i2_3.png,0.0017857142857142857,0.007738095238095238,0.03005952380952381,0.2544642857142857,0.11755952380952381,0.0,0,0.0,0.0,0.15327380952380953,0.005952380952380952,0.16845238095238096,0.056845238095238095,0.20386904761904762,0
138,i2_4.png,0.005357142857142857,0.02886904761904762,0.01369047619047619,0.3699404761904762,0.039285714285714285,0.0,0,0.001488095238095238,0.0,0.003869047619047619,0.013988095238095239,0.1976190476190476,0.09226190476190477,0.23363095238095238,0
139,i2_5.png,0.0,0.0,0,0.48541666666666666,0.004464285714285714,0.0,0,0.0,0.0,0.0,0.00029761904761904765,0.20714285714285716,0.07916666666666666,0.22351190476190477,0
140,i2_6.png,0.023809523809523808,0.025892857142857145,0.019642857142857142,0.12053571428571429,0.052083333333333336,0.0011904761904761906,0.05029761904761905,0.001488095238095238,0.00625,0.009821428571428571,0.027083333333333334,0.1431547619047619,0.11636904761904762,0.4023809523809524,0
141,i2_7.png,0.06517857142857143,0.04494047619047619,0.03511904761904762,0,0.09523809523809523,0.00029761904761904765,0.01636904761904762,0.04136904761904762,0.0494047619047619,0.03988095238095238,0.08273809523809524,0.06636904761904762,0.1550595238095238,0.3080357142857143,0
142,i2_8.png,0.03988095238095238,0.03720238095238095,0.025892857142857145,0,0.47410714285714284,0.0,0,0.025,0.011904761904761904,0.022916666666666665,0.06636904761904762,0.008333333333333333,0.1375,0.15089285714285713,0
143,i2_9.png,0.0,0.0,0,0,0.9952380952380953,0.0,0,0.0,0.0,0.0,0.0,0,0.004761904761904762,0.0,0
144,i3_0.png,0.015773809523809523,0.027083333333333334,0.011904761904761904,0.4955357142857143,0.09821428571428571,0.0,0,0.00625,0.0005952380952380953,0.0026785714285714286,0.012202380952380952,0.09136904761904761,0.06398809523809523,0.1744047619047619,0
145,i3_1.png,0.008928571428571428,0.013095238095238096,0.005357142857142857,0.05803571428571429,0.14404761904761904,0.0,0,0.0,0.0,0.0008928571428571428,0.004761904761904762,0.2550595238095238,0.13005952380952382,0.37976190476190474,0
146,i3_10.png,0.02023809523809524,0.011011904761904763,0.027976190476190477,0,0.6032738095238095,0.055357142857142855,0.005952380952380952,0.04642857142857143,0.1505952380952381,0.008035714285714285,0.034523809523809526,0.00029761904761904765,0.02738095238095238,0.008928571428571428,0
147,i3_11.png,0.022916666666666665,0.011904761904761904,0.015476190476190477,0,0.8964285714285715,0.0,0,0.00029761904761904765,0.028273809523809524,0.0011904761904761906,0.021726190476190475,0,0.0008928571428571428,0.0008928571428571428,0
148,i3_12.png,0.002380952380952381,0.0017857142857142857,0.006547619047619048,0,0.7449404761904762,0.0,0,0.002380952380952381,0.0011904761904761906,0.014285714285714285,0.02886904761904762,0,0.06696428571428571,0.1306547619047619,0
